NOMBDEP,NOMBPROV,NOMBDIST,noviembre,enero,anual,febrero,diciembre,marzo,julio,junio,septiembre,octubre,verano,invierno,mayo,oto�o,agosto,abril
PUNO,HUANCANE,TARACO,3.2333132828505478,5.332410685542871,1.2231639948780328,4.73473639082682,4.169088076139699,4.151773198814219,-4.432391367908547,-4.046588452522479,-0.01452571616834759,2.4208029309367056,4.2305264616633815,-2.4454540335094306,-1.5605922620045116,-1.124392888954132,-2.773724369262003,2.2073672285137222
PUNO,HUANCANE,VILQUE CHICO,1.9024562282416522,3.7051499583169227,-0.03270085000319209,3.6232568035483457,3.368528121778751,3.2253529660613243,-5.024843989173487,-4.526902848115456,-0.9635284023409615,1.1990483383371686,3.56643555374086,-3.1893270601164567,-2.2376301869367583,-2.0209915826024765,-3.6637150716516174,1.2607966773260657
PUNO,LAMPA,CABANILLA,0.2785170615648038,2.928459947291028,-1.0141547734300167,2.7858107506122383,1.9297781051109144,2.5419146014580978,-6.425913061500878,-5.895154102072423,-2.541805789032339,-0.6634556208043385,2.7447228779175568,-4.522891436340034,-3.5287342039727365,-3.03046259628234,-4.932134736768408,0.39056049286951017
PUNO,LAMPA,CALAPUJA,1.9377756250651847,3.821460621862741,-0.010633255915480084,3.7389953500239272,3.4713827170629368,3.5387131626226656,-5.777995482214755,-5.510220702853894,-1.1864257533123461,0.9020814640997639,3.6976792145857766,-3.5254275075773602,-2.824165154737868,-2.4595451064945086,-3.9208678732437003,1.5286567731252783
PUNO,LAMPA,LAMPA,0.578062710114941,3.237304927030591,-1.0162671010886564,3.148719718703393,1.9780688069210584,2.7210865579611356,-6.664368248081766,-6.285258342482808,-2.6462662679214053,-0.6160203773414407,3.056426258281838,-4.747062472294005,-3.9681227810682294,-3.1381397216086064,-4.976050180542374,0.2607895649538396
PUNO,LAMPA,NICASIO,1.8287650287755224,3.9862506802676303,-0.19183612268009234,3.968971571393921,3.5306689502397077,3.902808768629423,-6.960076943614902,-6.498818609825369,-1.794768712713804,0.5245123531395124,3.959390763135538,-4.6293324339757564,-3.443684091036065,-2.8715017929665336,-5.078434609900167,1.8997227927076075
PUNO,LAMPA,OCUVIRI,-2.568991507153479,0.3938567393868662,-3.915710615112645,0.32372742078917055,-0.7847775815515622,-0.10856613180529291,-9.388167003880797,-8.467687260880375,-5.7677461978902835,-3.7476667438279088,0.19191568505324058,-7.732528126803402,-6.220953365022686,-5.672510895926352,-7.967839695706265,-2.2694252631136522
PUNO,LAMPA,PALCA,-1.8657374489479128,0.6881473005074304,-3.3081520122496695,0.5602105555955362,-0.26792928112600395,0.1049914601447018,-8.366964348805201,-7.705149304599802,-5.013090871293088,-3.1142582039216884,0.4470331268052058,-6.800212160525515,-5.57574422263815,-5.103626405126306,-7.130187545960666,-1.8721752326849004
PUNO,LAMPA,PARATIA,-4.171791473539721,-0.8517501919409914,-5.647892271232292,-1.0032858494098371,-2.212587169055769,-1.498902066289961,-11.294749064852672,-10.076011505798919,-7.873856167435116,-5.77678121372475,-1.1319364840074013,-9.637434906968585,-7.7359793981657745,-7.263504187079892,-9.748748117109034,-3.5866760192242215
PUNO,LAMPA,PUCARA,0.8075849019744769,3.2053567549070077,-1.128846498910865,3.190613771749115,2.0490506915781292,2.7624242723364105,-7.367697760837342,-6.995154633244312,-2.584595772142747,-0.5103336098322929,3.0907413826096315,-5.217199998444985,-4.2184774107924765,-3.729025360005393,-5.561401268369692,0.13063803425335935
PUNO,LAMPA,SANTA LUCIA,-3.070068517412208,0.29918353957060917,-4.15834527881398,0.3058709311249773,-1.0862153559866827,-0.1450407038165842,-9.572103954918274,-8.624944022235471,-6.494107043872821,-4.49068302296194,0.14599070567316844,-8.104417427581836,-6.231844448975627,-5.731886283884161,-8.31816996662587,-2.1141412502305164
PUNO,LAMPA,VILAVILA,-2.0727855451756314,0.8327264730683228,-3.4126488193437132,0.6766691744859653,-0.22675353092666195,0.2862030346000369,-8.621707263449164,-8.011984608095702,-5.215223827020053,-3.009399045861173,0.580031953579723,-7.13051203347063,-5.746539847779799,-5.195433213755737,-7.447059335753535,-1.9735569016508998
PUNO,MELGAR,ANTAUTA,0.3159843036678397,2.264953118242059,-1.5487346448274226,2.1121203844962286,1.4894400690820095,1.4898179077462763,-7.161142736584923,-6.395576746601897,-3.1337895941971055,-0.9537395172726844,1.9558732474734966,-5.270412931495599,-3.770297873065469,-3.468135577545504,-5.7930659234129775,-0.23380220451421987
PUNO,MELGAR,AYAVIRI,0.4333784416781357,2.81220383214934,-1.47066457028003,2.668237842498869,1.6689035228613778,2.0865145176163984,-7.2413367773662785,-6.678855623467689,-2.7408008404629585,-0.5511034501706332,2.5600670235724206,-5.126162824689886,-4.2868358958945425,-3.679204110397616,-5.50503250109081,-0.23395172145152685
PUNO,MELGAR,CUPI,0.060776716464216514,2.7262546581582576,-1.3352023661951693,2.952083623481518,1.6283336837397835,2.4427889743671103,-6.833992261748314,-6.64555315016175,-2.9048718747493503,-0.7252384757441244,2.7140476278249777,-5.031381463894515,-4.163695002211478,-3.570990256783222,-5.4258846318958796,-0.19626730501823614
PUNO,MELGAR,LLALLI,-0.2174492153598548,2.6183620523392674,-1.6336472670690354,2.904034331982534,1.697050890144529,2.2369799724258517,-7.424565878334704,-7.248511569126404,-3.389548027776386,-1.2277801441357394,2.6252223936045844,-5.493001165074813,-4.190452851897131,-3.8176139494301884,-5.74882109235262,-0.055025134180846855
PUNO,MELGAR,MACARI,0.8231963203479742,2.7988012988590527,-1.0185759953216327,2.7313490814401162,1.6838253781203496,2.1611115872982105,-6.589744425640172,-6.051586401436398,-2.559766109390512,-0.5028465794488975,2.5867547728203717,-4.690959056814265,-3.6610300666230455,-3.0168120173496598,-5.029500639432823,-0.027463877275040523
PUNO,MELGAR,NUÑOA,0.013340398642663356,2.0827601663854063,-1.7991391338738953,1.8845256803206385,1.3602000705464272,1.4720173257529485,-7.24761287901372,-6.417931126086603,-3.154853376007452,-0.8746392191312362,1.8077800959011685,-5.452873829932689,-4.036737005766801,-3.6446046327013013,-5.868701025683375,-0.31687476865035397
PUNO,MELGAR,ORURILLO,1.9512359889423514,3.7493861164268165,0.057353359726850545,3.663346487046236,3.1227592806799613,3.2761417417585545,-5.158521087955293,-4.545060742907229,-0.8937849057870624,1.282233649551297,3.611835276198791,-3.1891614361488276,-2.2239721424268177,-1.9043412783638325,-3.5536416283196806,1.5018302381286333
PUNO,MELGAR,SANTA ROSA,1.4346881890255816,3.1037425052112186,-0.7622737665396347,2.8287249193030104,2.3315152524847766,2.349046658606701,-6.610917118714806,-5.939157803500953,-1.9468354997079191,0.3044533562375361,2.76986114197864,-4.444822419114343,-3.3463964690222836,-2.9297162370734156,-4.833152658590965,0.4779821473757983
PUNO,MELGAR,UMACHIRI,0.05529754336049932,3.411469155442959,-1.856289106023665,3.3829366392320592,1.8202507455881254,2.4932558126475124,-8.340401318451551,-7.817096912438225,-3.324528614650927,-0.7342112386274585,3.0904139189674407,-5.932346539076963,-5.035758901607255,-3.96421230576933,-6.275147162674178,-0.12725365457511123
PUNO,MOHO,CONIMA,3.047261546710301,4.2504685650123095,1.4610526325507707,4.119904035645982,3.951890975708878,3.686578474968888,-2.0566638069415872,-1.7573526370828796,0.6580843223406139,2.1912949746436747,4.023036584870701,-0.7078905149113921,-0.16893919826136977,-0.026546498258933453,-0.8860140772030025,2.290325080272446
PUNO,MOHO,HUAYRAPATA,0.7838302214310825,2.892183665508057,-0.9981051616140457,2.859392688954008,2.3054870224374246,2.509468991253884,-6.150116001631054,-5.688249696681786,-2.422056667725961,-0.28211292940318927,2.7597988739035326,-4.487270771151343,-3.3260263170724245,-3.037151190139381,-4.832166320680714,0.40955474375879686
PUNO,MOHO,MOHO,2.4583491269409925,4.095495590187895,0.7052604748445902,3.9433441914273617,3.8538735873312575,3.639773100363757,-3.576830300087787,-3.263538680996178,0.041473845448233355,1.777172197906363,3.888158815413316,-1.9331747276921951,-1.2772315389705666,-1.0624520702988256,-2.2171897661867903,1.9847035888717863
PUNO,MOHO,TILALI,3.3163552398039555,4.637161838759971,1.9086104096021128,4.412132419724227,4.415900047866234,4.255063512026796,-2.0953907511881193,-1.8361135739356758,1.1167064593274596,2.737000322865309,4.426399056922594,-0.49963236064029737,0.279409412930978,0.48814021753299836,-0.5439354074477617,2.8292290612357442
PUNO,PUNO,ACORA,-0.3081666344611648,2.3398692526772833,-1.7682632749052758,2.2188557177110746,1.1725092149272862,1.8206511624069495,-6.904912697782925,-6.552922104387366,-3.439238921215685,-1.371654094051446,2.121314091331347,-5.306369845984032,-4.160631427734822,-3.6767896782606404,-5.608880689342083,-0.3067272451813179
PUNO,PUNO,AMANTANI,5.139270430903143,5.312077855811768,4.060301844391037,5.602710580217446,5.283550791728649,5.486857120708221,1.5880593734148907,2.1095078394126157,3.5605998061971698,4.55574883294444,5.4710798268620575,2.2897329084393188,3.4781846123922526,3.5603258125439403,2.0713698451820943,4.926138118175462
PUNO,PUNO,ATUNCOLLA,1.8083425606013754,4.001470050062414,0.09391903512722136,4.0,3.723095058465781,4.0,-5.472332146174281,-5.233126097773537,-1.3284015058649759,0.7815165913820478,4.0,-3.597286862030987,-2.25999191538656,-1.9027916430243694,-4.047548739176174,2.090087373539402
PUNO,PUNO,CAPACHICA,4.84265398796664,5.449250421644068,3.0100456435046086,5.392903465168697,4.829445329870278,5.069954430924554,-0.535902887080375,-0.24928890264538892,2.3308586405271274,3.7919609585709,5.330290310466464,0.7702063632687668,1.6703187537848903,1.755139685378809,0.3938594936598333,3.8246148391037673
