Especie,Subsp,Especie_Su,Nombre_com,Departamen,Provincia,Distrito,Longitud,Latitud,Altitud
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Shajra Canasta,JUNIN,CONCEPCION,COCHAS,-75.1,-11.65,3384.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Michi Pilish,HUANUCO,HUAMALIES,PUÑOS,-76.8833333333,-9.4975,3650.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puku Shucre,HUANUCO,HUAMALIES,PUÑOS,-76.88,-9.5,3745.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Sausa juito,HUANUCO,HUAMALIES,PUÑOS,-76.8847222222,-9.49722222222,3664.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yana Quitish,HUANUCO,HUAMALIES,PUÑOS,-76.8833333333,-9.4975,3650.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Aca Sullo,HUANUCO,HUAMALIES,PUÑOS,-76.88,-9.5,3745.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Capush,HUANUCO,HUAMALIES,PUÑOS,-76.88,-9.5,3745.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Jahuayo Negro,HUANUCO,HUAMALIES,PUÑOS,-76.88,-9.5,3745.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Muru Huacra,HUANUCO,HUAMALIES,PUÑOS,-76.88,-9.5,3745.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Peskko Nawi,HUANUCO,HUAMALIES,PUÑOS,-76.88,-9.5,3745.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puku Shucre,HUANUCO,HUAMALIES,PUÑOS,-76.88,-9.5,3745.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yana Piña,HUANUCO,HUAMALIES,PUÑOS,-76.88,-9.5,3745.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yana Shucre,HUANUCO,HUAMALIES,PUÑOS,-76.88,-9.5,3745.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Acasio Suyt 'u,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,-76.6761111111,-9.97638888889,3437.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Acajllupa Kkaskka,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,-76.6761111111,-9.97638888889,3437.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Acajllupa Kkaskka,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,-76.6761111111,-9.97638888889,3437.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Azulina Juito,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,-76.6761111111,-9.97638888889,3437.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Azul Juito,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,-76.6761111111,-9.97638888889,3437.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Carhuas Pishgo,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,-76.6761111111,-8.97638888889,2453.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Cashapa Tuctum,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,-76.6761111111,-9.97638888889,3437.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Camote Juitu,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,-76.6761111111,-9.97638888889,3437.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Chaucha,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,-76.6761111111,-9.97638888889,3437.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Chachuaya Runtu,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,-76.6761111111,-9.97638888889,3437.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Chachuaya Runtu,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,-76.6761111111,-9.97638888889,3437.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Wayro Negra,SAN MARTIN,TOCACHE,POLVORA,-76.6761111111,-7.97638888889,475.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Nina Machay,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,-76.6761111111,-9.97638888889,3437.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puka Muru Suy ´u,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,-76.6761111111,-9.97638888889,3437.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Shilla Negra,CAJAMARCA,CAJAMARCA,ENCAÑADA,-78.3044444444,-7.04583333333,3632.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Shilla Negra,CAJAMARCA,CAJAMARCA,ENCAÑADA,-78.3044444444,-7.04583333333,3632.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Clavelilla Pintada,CAJAMARCA,CAJAMARCA,ENCAÑADA,-78.3044444444,-7.04583333333,3632.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Clavelilla Pintada,CAJAMARCA,CAJAMARCA,ENCAÑADA,-78.3044444444,-7.04583333333,3632.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Amarilla Redonda,CAJAMARCA,CHOTA,CHOTA,-78.6072222222,-6.5475,2970.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Amarilla Redonda,CAJAMARCA,CHOTA,CHOTA,-78.6072222222,-6.5475,2970.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puca Pulush,JUNIN,CONCEPCION,COCHAS,-75.1469444444,-11.6130555556,3466.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Jawayo,JUNIN,CONCEPCION,ANDAMARCA,-74.7722222222,-11.6183333333,4026.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Yana Huayro,JUNIN,CONCEPCION,COMAS,-75.0394444444,-11.6858333333,3339.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Canta,JUNIN,CONCEPCION,COCHAS,-75.0947222222,-11.6780555556,3431.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Muru Huayro,JUNIN,CONCEPCION,COCHAS,-75.0947222222,-11.6780555556,3431.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Limeña,JUNIN,CONCEPCION,COCHAS,-75.1469444444,-11.6130555556,3466.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Chicchipisin,JUNIN,CONCEPCION,COMAS,-75.0394444444,-11.6858333333,3339.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puca Wanquil,JUNIN,CONCEPCION,ANDAMARCA,-74.7722222222,-11.6183333333,4026.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Jalla Huachuco,JUNIN,CONCEPCION,COCHAS,-75.0947222222,-11.6780555556,3431.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puca Pulush,JUNIN,CONCEPCION,COCHAS,-75.1469444444,-11.6130555556,3466.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Jawayo,JUNIN,CONCEPCION,ANDAMARCA,-74.7722222222,-11.6183333333,4026.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Yana Huayro,JUNIN,CONCEPCION,COMAS,-75.0394444444,-11.6858333333,3339.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Canta,JUNIN,CONCEPCION,COCHAS,-75.0947222222,-11.6780555556,3431.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Muru Huayro,JUNIN,CONCEPCION,COCHAS,-75.0947222222,-11.6780555556,3431.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Limeña,JUNIN,CONCEPCION,COCHAS,-75.1469444444,-11.6130555556,3466.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Chicchipisin,JUNIN,CONCEPCION,COMAS,-75.0394444444,-11.6858333333,3339.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puca Wanquil,JUNIN,CONCEPCION,ANDAMARCA,-74.7722222222,-11.6183333333,4026.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Callhuay Blanco,JUNIN,CONCEPCION,COMAS,-75.0394444444,-11.6858333333,3339.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Pillgush,PASCO,PASCO,PAUCARTAMBO,-75.8541666667,-10.7544444444,3339.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puka T ´okklolo,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5916666667,-13.3155555556,3116.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puka T ´okklolo,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5916666667,-13.3158333333,3116.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Ch aska,CUSCO,CHUMBIVILCAS,COLQUEMARCA,-72.0419444444,-14.2822222222,3578.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Muru Durazno,AYACUCHO,HUAMANGA,OCROS,-73.8533333333,-13.3558333333,2702.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Muru Durazno,AYACUCHO,HUAMANGA,OCROS,-73.8533333333,-13.3558333333,2702.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Hak' u Talega,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5916666667,-13.3155555556,3116.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Muru Waña,CUSCO,ACOMAYO,ACOS,-71.7372222222,-13.9508333333,3086.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Isacaña,CUSCO,PARURO,OMACHA,-71.7397222222,-14.0713888889,3963.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Estiko,CUSCO,PARURO,ACCHA,-71.8266666667,-13.9738888889,3580.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Chokkllos,CUSCO,CANAS,YANAOCA,-71.4305555556,-14.2138888889,3920.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Waman Uma,CUSCO,CANAS,TUPAC AMARU,-71.4766666667,-14.1638888889,3793.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yawar Wayk'u,CUSCO,CANAS,KUNTURKANKI,-71.3369444444,-14.4108333333,4464.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yanayli,CUSCO,ACOMAYO,SANGARARA,-71.5619444444,-13.9736111111,3777.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Phutis,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5916666667,-13.3155555556,3116.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yurakk Chokkllos,CUSCO,CALCA,CALCA,-72.0283333333,-13.235,3956.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puka Pokkoya,APURIMAC,COTABAMBAS,COTABAMBAS,-72.3566666667,-13.7463888889,3435.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Kellu Chokkllos,CUSCO,CHUMBIVILCAS,CAPACMARCA,-72.0,-14.0,3599.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Wallpa Aca,APURIMAC,COTABAMBAS,HAQUIRA,-72.19,-14.2127777778,3702.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Kellu Chokkllos,CUSCO,CHUMBIVILCAS,QUIÑOTA,-72.1361111111,-14.3077777778,3618.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Azul Ckati o khuchi Aka,CUSCO,CHUMBIVILCAS,QUIÑOTA,-72.1361111111,-14.3077777778,3618.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Kkokkarina,CUSCO,CHUMBIVILCAS,QUIÑOTA,-72.1666666667,-14.3333333333,3962.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yurakk Lomo,CUSCO,CANAS,CHECCA,-71.3938888889,-14.4727777778,3820.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Lima Wirakkocha,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5916666667,-13.3155555556,3116.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Kkekkerana,CUSCO,PAUCARTAMBO,CHALLABAMBA,-71.6544444444,-13.2041666667,2926.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Chokkllo,CUSCO,PAUCARTAMBO,CHALLABAMBA,-71.6544444444,-13.2041666667,2926.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Kkekkerana,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5916666667,-13.3155555556,3116.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Kkekkerana,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5916666667,-13.3155555556,3116.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Ushpa Talega,CUSCO,LA CONVENCION,VILCABAMBA,-73.0463888889,-13.1763888889,4559.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Mellokko,CUSCO,LA CONVENCION,VILCABAMBA,-73.0166666667,-13.0833333333,3718.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puka Phutis,CUSCO,LA CONVENCION,VILCABAMBA,-73.0194444444,-13.0847222222,3706.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Kerachu,CUSCO,LA CONVENCION,VILCABAMBA,-73.0166666667,-13.0833333333,3718.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Churrillo,CUSCO,LA CONVENCION,VILCABAMBA,-73.0166666667,-13.0833333333,3718.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,K ´akkra Ñawi,CUSCO,PAUCARTAMBO,CHALLABAMBA,-71.6544444444,-13.2041666667,2926.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Kkekkerana,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5916666667,-13.3155555556,3116.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Churuspi,CUSCO,LA CONVENCION,VILCABAMBA,-73.0166666667,-13.0833333333,3718.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Kellu Runtus,CUSCO,PARURO,HUANOQUITE,-72.0166666667,-13.6827777778,3388.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Wayk'u Papa,CUSCO,PARURO,HUANOQUITE,-72.0166666667,-13.6827777778,3388.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Churrillo,CUSCO,URUBAMBA,OLLANTAYTAMBO,-72.2630555556,-13.2572222222,2851.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Muru P'itiquiña,CUSCO,QUISPICANCHI,URCOS,-71.5916666667,-13.6827777778,3307.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Mut'ka(Mortero Negro),CUSCO,URUBAMBA,OLLANTAYTAMBO,-72.2630555556,-13.2572222222,2851.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yana Churuspi,CUSCO,URUBAMBA,OLLANTAYTAMBO,-72.2630555556,-13.2572222222,2851.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yana Churuspi,CUSCO,CALCA,CALCA,-72.0077777778,-13.2208333333,4933.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Ch'ekkchiko,APURIMAC,COTABAMBAS,MARA,-72.1080555556,-14.0852777778,3788.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Ciruela Morada,PIURA,AYABACA,FRIAS,-79.9480555556,-4.92944444444,1662.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Ciruela Amarilla,PIURA,AYABACA,FRIAS,-79.9480555556,-4.92944444444,1662.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yana Pitiquiña,CUSCO,PAUCARTAMBO,COLQUEPATA,-71.6733333333,-13.36,3662.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yana Pitiquiña,CUSCO,PAUCARTAMBO,COLQUEPATA,-71.6733333333,-13.36,3662.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Khuchi Aka,CUSCO,PAUCARTAMBO,COLQUEPATA,-71.6733333333,-13.36,3662.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Khuchi Aka,CUSCO,PAUCARTAMBO,COLQUEPATA,-71.6733333333,-13.36,3662.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yurac Suytu,CUSCO,PAUCARTAMBO,COLQUEPATA,-71.6733333333,-13.36,3662.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yurac Suytu,CUSCO,PAUCARTAMBO,COLQUEPATA,-71.6733333333,-13.36,3662.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puca Pitiquiña,CUSCO,PAUCARTAMBO,COLQUEPATA,-71.6733333333,-13.36,3662.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puca Pitiquiña,CUSCO,PAUCARTAMBO,COLQUEPATA,-71.6733333333,-13.36,3662.0
Solanum curtilobum Juz. et Buk.,,Solanum curtilobum,Yana Palta Shiri,CUSCO,PAUCARTAMBO,COLQUEPATA,-71.6733333333,-13.36,3662.0
Solanum curtilobum Juz. et Buk.,,Solanum curtilobum,Yana Palta Shiri,CUSCO,PAUCARTAMBO,COLQUEPATA,-71.6733333333,-13.36,3662.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Puca Mama,CUSCO,PAUCARTAMBO,COLQUEPATA,-71.6733333333,-13.36,3662.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Puca Mama,CUSCO,PAUCARTAMBO,COLQUEPATA,-71.6733333333,-13.36,3662.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Tika  Huaman,CUSCO,PAUCARTAMBO,COLQUEPATA,-71.6733333333,-13.36,3662.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Tika  Huaman,CUSCO,PAUCARTAMBO,COLQUEPATA,-71.6733333333,-13.36,3662.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Muru Lima Wiraccocha,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5916666667,-13.3155555556,3116.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Uchpacc Mansan,HUANUCO,HUAMALIES,LLATA,-76.8161111111,-9.55,3438.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yana Ñahui,APURIMAC,AYMARAES,CHALHUANCA,-73.2308333333,-14.3005555556,3004.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Ruyro Sarda Putis,AYACUCHO,HUAMANGA,CHIARA,-74.2047222222,-13.2727777778,3506.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yurakk Winchina,AYACUCHO,HUAMANGA,CHIARA,-74.2047222222,-13.2727777778,3506.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yana Wakkra,AYACUCHO,HUAMANGA,VINCHOS,-74.3530555556,-13.2408333333,3134.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Hatun Okke,AYACUCHO,LA MAR,SAN MIGUEL,-73.9808333333,-13.0125,2667.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yana Papa,AYACUCHO,LA MAR,SAN MIGUEL,-73.9808333333,-13.0125,2667.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Amarilla,SAN MARTIN,MARISCAL CACERES,HUICUNGO,-77.6266666667,-6.70888888889,2374.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Amarilla Larga,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,-77.6266666667,-6.21666666667,2695.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Blanca Uri Chaucha,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,-77.6266666667,-6.21666666667,2695.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Amarilla,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,-77.6266666667,-6.21666666667,2695.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Colorada,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,-77.6266666667,-6.21666666667,2695.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Negra,AMAZONAS,LUYA,LONGUITA,-77.9686111111,-6.41416666667,2794.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Roja Larga,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Negra Larga,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Negra Redonda,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Amarilla Larga,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Chumbe,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Yuty Runtu,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Amarilla Redonda,AMAZONAS,CHACHAPOYAS,QUINJALCA,-77.6780555556,-6.09222222222,3156.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Mantequilla Suitu,HUANUCO,DOS DE MAYO,LA UNION,-76.7972222222,-9.84666666667,3584.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Conchucano,HUANUCO,DOS DE MAYO,LA UNION,-76.7972222222,-9.84666666667,3584.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Piskka Millpuy,HUANUCO,DOS DE MAYO,LA UNION,-76.8016666667,-9.82916666667,3210.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Riñón,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,-77.8055555556,-6.70916666667,2253.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Rosada,AYACUCHO,HUAMANGA,CHIARA,-74.2061111111,-13.2733333333,3518.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yana Pampiña,JUNIN,TARMA,HUASAHUASI,-75.66,-11.1797222222,3474.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Papa de Monte,JUNIN,TARMA,HUASAHUASI,-75.66,-11.1797222222,3474.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Waytachuco,JUNIN,TARMA,HUASAHUASI,-75.66,-11.1797222222,3474.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Roscas,PUNO,HUANCANE,HUANCANE,-69.7666666667,-15.2,3841.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Walla kiru,PUNO,CARABAYA,COASA,-69.9666666667,-14.0,4437.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yurac Winchina,AYACUCHO,LA MAR,TAMBO,-74.1013888889,-12.9233333333,4060.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yurac Winchina,AYACUCHO,LA MAR,TAMBO,-74.1013888889,-12.9233333333,4060.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Wayru,AYACUCHO,LA MAR,TAMBO,-74.0380555556,-12.92,3241.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Wayru,AYACUCHO,LA MAR,TAMBO,-74.0380555556,-12.92,3241.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puca Tuyrus,AYACUCHO,HUAMANGA,CHIARA,-74.2177777778,-13.2663888889,3427.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puca Tuyrus,AYACUCHO,HUAMANGA,CHIARA,-74.2177777778,-13.2663888889,3427.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Pichiu Suytu,AYACUCHO,HUAMANGA,CHIARA,-74.2663888889,-13.3913888889,3519.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Pichiu Suytu,AYACUCHO,HUAMANGA,CHIARA,-74.2663888889,-13.3913888889,3519.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Huasa Amarilla,AYACUCHO,LA MAR,TAMBO,-73.9977777778,-12.9680555556,2964.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Huasa Amarilla,AYACUCHO,LA MAR,TAMBO,-73.9977777778,-12.9680555556,2964.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Tuyrus,AYACUCHO,LA MAR,TAMBO,-73.9894444444,-12.8519444444,3606.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Tuyrus,AYACUCHO,LA MAR,TAMBO,-73.9894444444,-12.8519444444,3606.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Tueros,AYACUCHO,LA MAR,TAMBO,-74.02,-12.95,3259.0
