NOMBDEP,NOMBPROV,NOMBDIST,MES,TEMP_MAX,Clasificacion_Climatica,TIZON_PROMEDIO,TEMP_MIN,PRECIPITACION,UBIGEO,NEVADA,EROSION_PROMEDIO,A�O,PRODUCTO,SIEMBRA,COSECHA,PRODUCCION,PRECIO_CHACRA,PRODUCTO_CODE,CLIMA_CODE
AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,ENERO,0.44553654108423557,Lluvioso con humedad abundante todas las estaciones del a,78.14715621347877,0.5741476420591183,0.517861208971112,10106,0.0,0.5448969882806747,2022.0,Yungay,0.0,0.0035087719298245615,0.003976608187134503,0.3428571428571428,5,1
AMAZONAS,CHACHAPOYAS,GRANADA,ENERO,0.30615952448023953,Muy lluvioso con humedad abundante todas las estaciones del aSo. Templado.,90.26134910485932,0.4594959937152294,0.6373498634017137,10107,0.0,0.21396346076082912,2020.0,Amarilis-INIA,0.0,0.0,0.0,0.0,0,3
AMAZONAS,CHACHAPOYAS,GRANADA,ENERO,0.30615952448023953,Muy lluvioso con humedad abundante todas las estaciones del aSo. Templado.,90.26134910485932,0.4594959937152294,0.6373498634017137,10107,0.0,0.21396346076082912,2020.0,Huayro,0.0035460992907801418,0.007017543859649123,0.008982456140350877,0.2857142857142857,2,3
AMAZONAS,CHACHAPOYAS,GRANADA,ENERO,0.30615952448023953,Muy lluvioso con humedad abundante todas las estaciones del aSo. Templado.,90.26134910485932,0.4594959937152294,0.6373498634017137,10107,0.0,0.21396346076082912,2018.0,Yungay,0.0,0.0,0.0,0.0,5,3
AMAZONAS,CHACHAPOYAS,GRANADA,ENERO,0.30615952448023953,Muy lluvioso con humedad abundante todas las estaciones del aSo. Templado.,90.26134910485932,0.4594959937152294,0.6373498634017137,10107,0.0,0.21396346076082912,2016.0,Huayro,0.0,0.0,0.0,0.0,2,3
AMAZONAS,CHACHAPOYAS,HUANCAS,ENERO,0.6235401281899693,Semiseco con humedad abundante todas las estaciones del a,87.31684981684982,0.6610366443565362,0.3591509359823099,10108,0.0,0.6341419633567587,2022.0,Huayro,0.0,0.007017543859649123,0.008421052631578947,0.42857142857142855,2,6
AMAZONAS,CHACHAPOYAS,HUANCAS,ENERO,0.6235401281899693,Semiseco con humedad abundante todas las estaciones del a,87.31684981684982,0.6610366443565362,0.3591509359823099,10108,0.0,0.6341419633567587,2020.0,Huayro,0.0017730496453900709,0.0,0.0,0.0,2,6
AMAZONAS,CHACHAPOYAS,HUANCAS,ENERO,0.6235401281899693,Semiseco con humedad abundante todas las estaciones del a,87.31684981684982,0.6610366443565362,0.3591509359823099,10108,0.0,0.6341419633567587,2021.0,Huayro,0.0,0.0,0.0,0.0,2,6
AMAZONAS,CHACHAPOYAS,LA JALCA,ENERO,0.4160877582748115,Lluvioso con humedad abundante todas las estaciones del a,85.19001164822365,0.5267089190714423,0.5606714641370029,10109,0.0,0.272602383648652,2015.0,Huayro,0.0,0.014035087719298246,0.013099415204678362,0.19999999999999998,2,1
AMAZONAS,CHACHAPOYAS,LA JALCA,ENERO,0.4160877582748115,Lluvioso con humedad abundante todas las estaciones del a,85.19001164822365,0.5267089190714423,0.5606714641370029,10109,0.0,0.272602383648652,2023.0,Yungay,0.0,0.007017543859649123,0.008187134502923977,0.657142857142857,5,1
AMAZONAS,CHACHAPOYAS,LA JALCA,ENERO,0.4160877582748115,Lluvioso con humedad abundante todas las estaciones del a,85.19001164822365,0.5267089190714423,0.5606714641370029,10109,0.0,0.272602383648652,2016.0,Yungay,0.010638297872340425,0.014035087719298246,0.014222222222222223,0.4542857142857143,5,1
AMAZONAS,CHACHAPOYAS,LA JALCA,ENERO,0.4160877582748115,Lluvioso con humedad abundante todas las estaciones del a,85.19001164822365,0.5267089190714423,0.5606714641370029,10109,0.0,0.272602383648652,2021.0,Yungay,0.0,0.0,0.0,0.0,5,1
AMAZONAS,CHACHAPOYAS,LA JALCA,ENERO,0.4160877582748115,Lluvioso con humedad abundante todas las estaciones del a,85.19001164822365,0.5267089190714423,0.5606714641370029,10109,0.0,0.272602383648652,2020.0,Huayro,0.010638297872340425,0.0,0.0,0.0,2,1
AMAZONAS,CHACHAPOYAS,LA JALCA,ENERO,0.4160877582748115,Lluvioso con humedad abundante todas las estaciones del a,85.19001164822365,0.5267089190714423,0.5606714641370029,10109,0.0,0.272602383648652,2019.0,Amarilis-INIA,0.0,0.0,0.0,0.0,0,1
AMAZONAS,CHACHAPOYAS,LA JALCA,ENERO,0.4160877582748115,Lluvioso con humedad abundante todas las estaciones del a,85.19001164822365,0.5267089190714423,0.5606714641370029,10109,0.0,0.272602383648652,2018.0,Yungay,0.017730496453900707,0.0,0.0,0.0,5,1
AMAZONAS,CHACHAPOYAS,LA JALCA,ENERO,0.4160877582748115,Lluvioso con humedad abundante todas las estaciones del a,85.19001164822365,0.5267089190714423,0.5606714641370029,10109,0.0,0.272602383648652,2017.0,Huayro,0.0,0.014035087719298246,0.014502923976608188,0.2857142857142857,2,1
AMAZONAS,CHACHAPOYAS,LA JALCA,ENERO,0.4160877582748115,Lluvioso con humedad abundante todas las estaciones del a,85.19001164822365,0.5267089190714423,0.5606714641370029,10109,0.0,0.272602383648652,2021.0,Amarilis-INIA,0.0,0.0,0.0,0.0,0,1
AMAZONAS,CHACHAPOYAS,LA JALCA,ENERO,0.4160877582748115,Lluvioso con humedad abundante todas las estaciones del a,85.19001164822365,0.5267089190714423,0.5606714641370029,10109,0.0,0.272602383648652,2022.0,Amarilis-INIA,0.0,0.010526315789473684,0.01216374269005848,0.37142857142857144,0,1
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,ENERO,0.29704044287081466,Lluvioso con humedad abundante todas las estaciones del a,88.24750948766604,0.4527400728607265,0.4953678129944885,10110,0.0,0.4291578504443521,2023.0,Amarilis-INIA,0.0070921985815602835,0.010526315789473684,0.013099415204678362,0.6,0,1
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,ENERO,0.29704044287081466,Lluvioso con humedad abundante todas las estaciones del a,88.24750948766604,0.4527400728607265,0.4953678129944885,10110,0.0,0.4291578504443521,2022.0,Huayro,0.0,0.017543859649122806,0.020350877192982456,0.45714285714285713,2,1
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,ENERO,0.29704044287081466,Lluvioso con humedad abundante todas las estaciones del a,88.24750948766604,0.4527400728607265,0.4953678129944885,10110,0.0,0.4291578504443521,2020.0,Yungay,0.0070921985815602835,0.0,0.0,0.0,5,1
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,ENERO,0.29704044287081466,Lluvioso con humedad abundante todas las estaciones del a,88.24750948766604,0.4527400728607265,0.4953678129944885,10110,0.0,0.4291578504443521,2016.0,Yungay,0.0035460992907801418,0.010526315789473684,0.010760233918128656,0.4914285714285714,5,1
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,ENERO,0.29704044287081466,Lluvioso con humedad abundante todas las estaciones del a,88.24750948766604,0.4527400728607265,0.4953678129944885,10110,0.0,0.4291578504443521,2021.0,Huayro,0.0,0.010526315789473684,0.01263157894736842,0.12857142857142856,2,1
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,ENERO,0.29704044287081466,Lluvioso con humedad abundante todas las estaciones del a,88.24750948766604,0.4527400728607265,0.4953678129944885,10110,0.0,0.4291578504443521,2023.0,Yungay,0.0,0.007017543859649123,0.008187134502923977,0.6285714285714286,5,1
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,ENERO,0.29704044287081466,Lluvioso con humedad abundante todas las estaciones del a,88.24750948766604,0.4527400728607265,0.4953678129944885,10110,0.0,0.4291578504443521,2022.0,Yungay,0.0,0.014035087719298246,0.016374269005847954,0.37142857142857144,5,1
AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,ENERO,0.29704044287081466,Lluvioso con humedad abundante todas las estaciones del a,88.24750948766604,0.4527400728607265,0.4953678129944885,10110,0.0,0.4291578504443521,2019.0,Yungay,0.0,0.017543859649122806,0.020584795321637428,0.45714285714285713,5,1
AMAZONAS,CHACHAPOYAS,LEVANTO,ENERO,0.4616698033719904,Lluvioso con humedad abundante todas las estaciones del a,90.0594362745098,0.5555586099227573,0.4341773987676717,10111,0.0,0.4209018452608029,2020.0,Yungay,0.010638297872340425,0.0,0.0,0.0,5,1
AMAZONAS,CHACHAPOYAS,LEVANTO,ENERO,0.4616698033719904,Lluvioso con humedad abundante todas las estaciones del a,90.0594362745098,0.5555586099227573,0.4341773987676717,10111,0.0,0.4209018452608029,2015.0,Yungay,0.0,0.04912280701754386,0.05239766081871345,0.48571428571428565,5,1
AMAZONAS,CHACHAPOYAS,LEVANTO,ENERO,0.4616698033719904,Lluvioso con humedad abundante todas las estaciones del a,90.0594362745098,0.5555586099227573,0.4341773987676717,10111,0.0,0.4209018452608029,2016.0,Yungay,0.0070921985815602835,0.010526315789473684,0.010760233918128656,0.48,5,1
AMAZONAS,CHACHAPOYAS,LEVANTO,ENERO,0.4616698033719904,Lluvioso con humedad abundante todas las estaciones del a,90.0594362745098,0.5555586099227573,0.4341773987676717,10111,0.0,0.4209018452608029,2018.0,Huayro,0.0070921985815602835,0.0,0.0,0.0,2,1
AMAZONAS,CHACHAPOYAS,LEVANTO,ENERO,0.4616698033719904,Lluvioso con humedad abundante todas las estaciones del a,90.0594362745098,0.5555586099227573,0.4341773987676717,10111,0.0,0.4209018452608029,2023.0,Huayro,0.017730496453900707,0.03508771929824561,0.043508771929824566,0.6857142857142856,2,1
AMAZONAS,CHACHAPOYAS,LEVANTO,ENERO,0.4616698033719904,Lluvioso con humedad abundante todas las estaciones del a,90.0594362745098,0.5555586099227573,0.4341773987676717,10111,0.0,0.4209018452608029,2021.0,Amarilis-INIA,0.0,0.007017543859649123,0.007953216374269005,0.0857142857142857,0,1
AMAZONAS,CHACHAPOYAS,MAGDALENA,ENERO,0.472001898581661,Lluvioso con humedad abundante todas las estaciones del a,86.99312363834423,0.5598710491438286,0.48975505029146066,10112,0.0,0.30909406869968203,2017.0,Yungay,0.0,0.0035087719298245615,0.00360233918128655,0.2857142857142857,5,1
AMAZONAS,CHACHAPOYAS,MAGDALENA,ENERO,0.472001898581661,Lluvioso con humedad abundante todas las estaciones del a,86.99312363834423,0.5598710491438286,0.48975505029146066,10112,0.0,0.30909406869968203,2019.0,Yungay,0.0,0.02456140350877193,0.02947368421052632,0.5142857142857142,5,1
AMAZONAS,CHACHAPOYAS,MAGDALENA,ENERO,0.472001898581661,Lluvioso con humedad abundante todas las estaciones del a,86.99312363834423,0.5598710491438286,0.48975505029146066,10112,0.0,0.30909406869968203,2018.0,Huayro,0.0035460992907801418,0.0,0.0,0.0,2,1
AMAZONAS,CHACHAPOYAS,MAGDALENA,ENERO,0.472001898581661,Lluvioso con humedad abundante todas las estaciones del a,86.99312363834423,0.5598710491438286,0.48975505029146066,10112,0.0,0.30909406869968203,2017.0,Huayro,0.0070921985815602835,0.007017543859649123,0.007251461988304094,0.2857142857142857,2,1
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,ENERO,0.4228288829728881,Lluvioso con humedad abundante todas las estaciones del a,88.5150505514706,0.5310657655269043,0.5247677830936027,10113,0.0,0.3319546957929079,2021.0,Amarilis-INIA,0.0,0.007017543859649123,0.007953216374269005,0.10857142857142857,0,1
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,ENERO,0.4228288829728881,Lluvioso con humedad abundante todas las estaciones del a,88.5150505514706,0.5310657655269043,0.5247677830936027,10113,0.0,0.3319546957929079,2022.0,Amarilis-INIA,0.0,0.007017543859649123,0.007953216374269005,0.37142857142857144,0,1
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,ENERO,0.4228288829728881,Lluvioso con humedad abundante todas las estaciones del a,88.5150505514706,0.5310657655269043,0.5247677830936027,10113,0.0,0.3319546957929079,2023.0,Yungay,0.0,0.0,0.0,0.0,5,1
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,ENERO,0.4228288829728881,Lluvioso con humedad abundante todas las estaciones del a,88.5150505514706,0.5310657655269043,0.5247677830936027,10113,0.0,0.3319546957929079,2021.0,Yungay,0.0,0.0,0.0,0.0,5,1
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,ENERO,0.4228288829728881,Lluvioso con humedad abundante todas las estaciones del a,88.5150505514706,0.5310657655269043,0.5247677830936027,10113,0.0,0.3319546957929079,2022.0,Huayro,0.0,0.017543859649122806,0.020116959064327485,0.45714285714285713,2,1
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,ENERO,0.4228288829728881,Lluvioso con humedad abundante todas las estaciones del a,88.5150505514706,0.5310657655269043,0.5247677830936027,10113,0.0,0.3319546957929079,2022.0,Yungay,0.0,0.007017543859649123,0.007953216374269005,0.39999999999999997,5,1
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,ENERO,0.4228288829728881,Lluvioso con humedad abundante todas las estaciones del a,88.5150505514706,0.5310657655269043,0.5247677830936027,10113,0.0,0.3319546957929079,2015.0,Huayro,0.0,0.007017543859649123,0.006549707602339181,0.20571428571428568,2,1
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,ENERO,0.4228288829728881,Lluvioso con humedad abundante todas las estaciones del a,88.5150505514706,0.5310657655269043,0.5247677830936027,10113,0.0,0.3319546957929079,2019.0,Yungay,0.0,0.014035087719298246,0.016374269005847954,0.45714285714285713,5,1
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,ENERO,0.4228288829728881,Lluvioso con humedad abundante todas las estaciones del a,88.5150505514706,0.5310657655269043,0.5247677830936027,10113,0.0,0.3319546957929079,2018.0,Huayro,0.0070921985815602835,0.0,0.0,0.0,2,1
AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,ENERO,0.4660322683420812,Lluvioso con humedad abundante todas las estaciones del a,69.0419013350021,0.5700161141076477,0.5719770377556018,10114,0.0,0.11909987461665297,2018.0,Amarilis-INIA,0.0,0.0,0.0,0.0,0,1
AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,ENERO,0.4660322683420812,Lluvioso con humedad abundante todas las estaciones del a,69.0419013350021,0.5700161141076477,0.5719770377556018,10114,0.0,0.11909987461665297,2017.0,Huayro,0.0,0.0,0.0,0.0,2,1
AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,ENERO,0.4660322683420812,Lluvioso con humedad abundante todas las estaciones del a,69.0419013350021,0.5700161141076477,0.5719770377556018,10114,0.0,0.11909987461665297,2020.0,Huayro,0.0,0.014035087719298246,0.016374269005847954,0.3428571428571428,2,1
AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,ENERO,0.4660322683420812,Lluvioso con humedad abundante todas las estaciones del a,69.0419013350021,0.5700161141076477,0.5719770377556018,10114,0.0,0.11909987461665297,2020.0,Amarilis-INIA,0.0,0.0035087719298245615,0.003976608187134503,0.2857142857142857,0,1
AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,ENERO,0.4660322683420812,Lluvioso con humedad abundante todas las estaciones del a,69.0419013350021,0.5700161141076477,0.5719770377556018,10114,0.0,0.11909987461665297,2021.0,Yungay,0.0,0.0,0.0,0.0,5,1
AMAZONAS,CHACHAPOYAS,MONTEVIDEO,ENERO,0.4287200599436225,Lluvioso con humedad abundante todas las estaciones del a,88.44808377896614,0.5489675755535862,0.5220200457165761,10115,0.0,0.18166468724643337,2016.0,Yungay,0.0,0.0035087719298245615,0.0035087719298245615,0.48,5,1
AMAZONAS,CHACHAPOYAS,MONTEVIDEO,ENERO,0.4287200599436225,Lluvioso con humedad abundante todas las estaciones del a,88.44808377896614,0.5489675755535862,0.5220200457165761,10115,0.0,0.18166468724643337,2017.0,Huayro,0.0035460992907801418,0.0035087719298245615,0.00360233918128655,0.3142857142857143,2,1
AMAZONAS,CHACHAPOYAS,MONTEVIDEO,ENERO,0.4287200599436225,Lluvioso con humedad abundante todas las estaciones del a,88.44808377896614,0.5489675755535862,0.5220200457165761,10115,0.0,0.18166468724643337,2016.0,Huayro,0.0,0.0035087719298245615,0.0035087719298245615,0.48,2,1
AMAZONAS,CHACHAPOYAS,OLLEROS,ENERO,0.3574600041199931,Lluvioso con humedad abundante todas las estaciones del a,84.36773255813954,0.49719206264721116,0.7048116630178789,10116,0.0,0.16153357880909938,2019.0,Yungay,0.0,0.0,0.0,0.0,5,1
AMAZONAS,CHACHAPOYAS,OLLEROS,ENERO,0.3574600041199931,Lluvioso con humedad abundante todas las estaciones del a,84.36773255813954,0.49719206264721116,0.7048116630178789,10116,0.0,0.16153357880909938,2016.0,Huayro,0.0035460992907801418,0.007017543859649123,0.008608187134502924,0.48571428571428565,2,1
AMAZONAS,CHACHAPOYAS,OLLEROS,ENERO,0.3574600041199931,Lluvioso con humedad abundante todas las estaciones del a,84.36773255813954,0.49719206264721116,0.7048116630178789,10116,0.0,0.16153357880909938,2018.0,Amarilis-INIA,0.0,0.0,0.0,0.0,0,1
AMAZONAS,CHACHAPOYAS,OLLEROS,ENERO,0.3574600041199931,Lluvioso con humedad abundante todas las estaciones del a,84.36773255813954,0.49719206264721116,0.7048116630178789,10116,0.0,0.16153357880909938,2020.0,Yungay,0.0,0.010526315789473684,0.013192982456140352,0.2857142857142857,5,1
AMAZONAS,CHACHAPOYAS,OLLEROS,ENERO,0.3574600041199931,Lluvioso con humedad abundante todas las estaciones del a,84.36773255813954,0.49719206264721116,0.7048116630178789,10116,0.0,0.16153357880909938,2016.0,Amarilis-INIA,0.0,0.0,0.0,0.0,0,1
AMAZONAS,CHACHAPOYAS,OLLEROS,ENERO,0.3574600041199931,Lluvioso con humedad abundante todas las estaciones del a,84.36773255813954,0.49719206264721116,0.7048116630178789,10116,0.0,0.16153357880909938,2019.0,Amarilis-INIA,0.0,0.0,0.0,0.0,0,1
