Fecha,Papa Amarilla,Papa Blanca,Papa Canchan,Papa Color,Papa Huamantanga,Papa Huayro,Papa Negra Andina,Papa Perricholi,Papa Peruanita,Papa Unica,Papa Yungay
JUL-2021,2318.0,43395.0,1142.0,1973.0,40.0,134.0,0.0,0.0,31.0,2119.0,4701.0
AGO-2021,2596.0,42069.0,934.0,2535.0,0.0,126.0,0.0,0.0,68.0,1374.0,4019.0
SEP-2021,3164.0,45035.0,844.0,912.0,0.0,113.0,0.0,0.0,18.0,1661.0,3368.0
OCT-2021,4669.0,46490.0,516.0,2093.0,15.0,187.0,0.0,0.0,47.0,775.0,1895.0
NOV-2021,3294.0,43585.0,1025.0,2190.0,0.0,59.0,20.0,0.0,20.0,1448.0,3611.0
DIC-2021,5265.0,46876.0,1008.0,3074.0,0.0,50.0,0.0,0.0,1.0,2018.0,2517.0
ENE-2022,3093.0,39959.0,361.0,4567.0,0.0,81.0,0.0,0.0,58.0,926.0,2374.0
FEB-2022,4993.0,40921.0,3517.0,3215.0,7.0,186.0,0.0,0.0,26.0,657.0,1181.0
MAR-2022,5792.0,38646.0,4345.0,4253.0,35.0,1672.0,25.0,0.0,82.0,1113.0,3640.0
ABR-2022,4686.0,42200.0,5233.0,3195.0,0.0,2316.0,34.0,0.0,85.0,1436.0,2575.0
MAY-2022,5550.0,39201.0,4665.0,1569.0,0.0,3315.0,32.0,0.0,182.0,1409.0,2904.0
JUN-2022,5581.0,34414.0,4238.0,1644.0,0.0,2670.0,3.0,0.0,113.0,1847.0,3985.0
JUL-2022,2751.0,44100.0,1261.0,2442.0,0.0,875.0,0.0,0.0,119.0,1420.0,2111.0
AGO-2022,3087.0,34132.0,3817.0,1865.0,0.0,1308.0,8.0,0.0,468.0,4307.0,5548.0
SEP-2022,3284.0,29839.0,6018.0,1618.0,22.0,1187.0,83.0,0.0,145.0,5266.0,4232.0
OCT-2022,2659.0,31260.0,5799.0,2159.0,38.0,1111.0,23.0,0.0,128.0,5176.0,4512.0
NOV-2022,2729.0,28597.0,4644.0,1599.0,0.0,225.0,0.0,0.0,125.0,6595.0,6279.0
DIC-2022,3734.0,33457.0,4760.0,775.0,0.0,997.0,0.0,0.0,160.0,6232.0,5202.0
ENE-2023,3703.0,36363.0,5270.0,277.0,24.0,1166.0,6.0,0.0,46.0,4090.0,4992.0
FEB-2023,3654.0,34919.0,4671.0,681.0,0.0,1017.0,2.0,0.0,57.0,3445.0,7201.0
MAR-2023,5745.0,41000.0,5268.0,495.0,9.0,692.0,0.0,0.0,0.0,2723.0,7039.0
